YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00400,공통_법무팀,3200006785,2025-11-12,2025-11-12,BCLP - 모빈 분쟁 대응 법률비용 8월,,,144261961.0,S
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00400,공통_법무팀,3400012365,2025-11-11,2025-11-11,Movin 법무법인 율촌 법률자문료 지급의 건,,,82392000.0,S
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00400,공통_법무팀,3400012596,2025-11-21,2025-11-21,공정거래위원회 현장조사 대응 자문료 지급,,,24170000.0,S
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00400,공통_법무팀,3400012595,2025-11-21,2025-11-21,도산아뜨레 빌딩 매수관련 법률자문료 지급,,,4500000.0,S
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00400,공통_법무팀,3400013313,2025-11-15,2025-11-15,25년 11월 공통법무팀 법률자문료(율촌),,,2000000.0,S
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00700,공통_회계팀,3400012551,2025-11-25,2025-11-25,25.11월 세무자문료,,,1000000.0,S
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00400,공통_법무팀,3400013314,2025-11-28,2025-11-28,25년 11월 공통법무팀 법률자문료(태평양),,,500000.0,S
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00500,공통_HR팀,3400012432,2025-11-10,2025-11-10,'25년 11월 F 노무자문수수료 정산의 건,,,300000.0,S
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00400,공통_법무팀,3400013315,2025-11-30,2025-11-30,25년 11월 공통법무팀 IPCUBE 사용료,,,100000.0,S
202511,지급수수료,전문용역,55210121,지급수수료_법률자문료,F00400,공통_법무팀,8000241993,2025-11-30,2025-11-30,도산아뜨레 빌딩 매수관련 법률자문료 지급,,,-4500000.0,H
