YYYYMM,계정대분류,계정중분류,G/L 계정,G/L 계정 설명,코스트 센터,코스트센터명,전표 번호,전기일,증빙일,텍스트,거래처명,공급업체,금액_정제,차변/대변지시자
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F03200,공통_PI팀,1900000041,2026-01-31,2026-01-31,26.01월_PLM 솔루션 연간 라이센스 비용,,,41637157.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000041,2026-01-01,2026-01-01,AWS Cloud 비용 FNF통합 25.12,,,40731852.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,1900000044,2026-01-31,2026-01-31,26.01월_M365 라이선스,,,33678289.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000038,2026-01-01,2026-01-01,AWS Cloud 비용 Dist 25.12,,,31279838.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000095,2026-01-15,2026-01-15,25.12.FNF AWS 인프라 사용료(웅진),,,31130400.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000037,2026-01-01,2026-01-01,AWS Cloud 비용 EC-Neo 25.12,,,30994129.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F03000,공통_AI 엔지니어링팀,3400001287,2026-01-01,2026-01-01,2025년 12월 AWS 이용료 전표 처리,,,28069481.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000024,2026-01-09,2026-01-09,Alibaba Cloud 비용 25.12,,,24133762.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000292,2026-01-28,2026-01-28,Datadog 모니터링 비용 - 2026.01,,,22832258.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000240,2026-01-01,2026-01-01,Cloudflare 서비스 정산의 건(01월),,,11501657.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000044,2026-01-01,2026-01-01,AWS Cloud 비용 MMP 25.12,,,10450350.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000047,2026-01-01,2026-01-01,AWS Cloud 비용 Ent-Bo 25.12,,,10303533.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F03200,공통_PI팀,1900000044,2026-01-31,2026-01-31,26.01월_세일즈포스 Marketing Cloud 사용료,,,9944585.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F02900,공통_AX팀,1900000044,2026-01-31,2026-01-31,26.01월_노션 사용료,,,9266986.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,1900000044,2026-01-31,2026-01-31,26.01월_Retool 플랫폼 Enterprise Plan,,,9252331.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000049,2026-01-01,2026-01-01,AWS Cloud 비용 DPL 25.12,,,8395187.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F02900,공통_AX팀,1900000045,2026-01-31,2026-01-31,26.01월_유로모니터 패스포트 서비스 이용료,,,7964266.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F00800,공통_경영관리팀,3400000269,2026-01-26,2026-01-26,SAC Public Option 사용료3회차,,,6731634.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000040,2026-01-01,2026-01-01,AWS Cloud 비용 EC 25.12,,,6652928.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000033,2026-01-01,2026-01-01,AWS Cloud 비용 S-Box 25.12,,,6318855.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F02900,공통_AX팀,1900000046,2026-01-31,2026-01-31,26.01월_브랜드폴더 연간 서비스 이용료,,,6046193.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F03200,공통_PI팀,1900000042,2026-01-31,2026-01-31,26.01월_브랜드폴더 연간 서비스 이용료,,,5805652.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F02900,공통_AX팀,1900000043,2026-01-31,2026-01-31,26.01월_Varco Art 서비스 이용료,,,5732877.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F03000,공통_AI 엔지니어링팀,1900000044,2026-01-31,2026-01-31,26.01월_스노우플레이크 소프트웨어 크레딧,,,4822081.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3300000503,2026-01-13,2026-01-13,26년 01월 Atlassian 사용료,,,4587958.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F00500,공통_HR팀,1900000043,2026-01-31,2026-01-31,26.01월_마이다스아이티 채용 플랫폼,,,4440381.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000908,2026-01-31,2026-01-31,OCI 클라우드 MSP 비용 -2026.01,,,4408250.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F03200,공통_PI팀,1900000042,2026-01-31,2026-01-31,26.01월_스마트시트 연간 서비스 이용료,,,4156874.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000003,2026-01-02,2026-01-02,25년 12월 GA4 사용료,,,3955830.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000042,2026-01-01,2026-01-01,AWS Cloud 비용 EC-A 25.12,,,3824545.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3300000043,2026-01-05,2026-01-05,25년 12월 Naver Cloud 사용료,,,3811940.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000917,2026-01-31,2026-01-31,26년 01월 Google Cloud 사용료,,,3757610.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F03000,공통_AI 엔지니어링팀,1900000044,2026-01-31,2026-01-31,26.01월_Power BI 라이선스,,,3657576.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000239,2026-01-25,2026-01-25,KINX Alibaba 사용료 26.01,,,3360000.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000046,2026-01-01,2026-01-01,AWS Cloud 비용 SCM 25.12,,,3326775.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000045,2026-01-01,2026-01-01,AWS Cloud 비용 Audit 25.12,,,3279338.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000034,2026-01-01,2026-01-01,AWS Cloud 비용 F-MKT 25.12,,,3186870.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000094,2026-01-15,2026-01-15,25.12 SAP ERP 시스템 유지보수의 건,,,3181660.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F00500,공통_HR팀,1900000046,2026-01-31,2026-01-31,26.01월_직원 의견조사 플랫폼 이용료,,,2881835.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F03200,공통_PI팀,1900000044,2026-01-31,2026-01-31,26.01월_세일즈포스 Heroku 라이센스 사용료,,,2791324.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,3400000043,2026-01-01,2026-01-01,AWS Cloud 비용 DevOps 25.12,,,2773194.0,S
202601,IT수수료,IT수수료,55210115,지급수수료_IT사용료,F01300,공통_IT팀,1900000043,2026-01-31,2026-01-31,26.01월_계정관리(Okta) 라이센스,,,2743695.0,S
